tiempo,frac_inf_acum,frac_inf_act
2.6501e+06,1,0
2.65014e+06,1,0
2.65018e+06,1,0
2.65021e+06,1,0
2.65025e+06,1,0
2.65028e+06,1,0
2.65032e+06,1,0
2.65036e+06,1,0
2.65039e+06,1,0
2.65043e+06,1,0
2.65046e+06,1,0
2.6505e+06,1,0
2.65054e+06,1,0
2.65057e+06,1,0
2.65061e+06,1,0
2.65064e+06,1,0
2.65068e+06,1,0
2.65072e+06,1,0
2.65075e+06,1,0
2.65079e+06,1,0
2.65082e+06,1,0
2.65086e+06,1,0
2.6509e+06,1,0
2.65093e+06,1,0
2.65097e+06,1,0
2.651e+06,1,0
2.65104e+06,1,0
2.65108e+06,1,0
2.65111e+06,1,0
2.65115e+06,1,0
2.65118e+06,1,0
2.65122e+06,1,0
2.65126e+06,1,0
2.65129e+06,1,0
2.65133e+06,1,0
2.65136e+06,1,0
2.6514e+06,1,0
2.65144e+06,1,0
2.65147e+06,1,0
2.65151e+06,1,0
2.65154e+06,1,0
2.65158e+06,1,0
2.65162e+06,1,0
2.65165e+06,1,0
2.65169e+06,1,0
2.65172e+06,1,0
2.65176e+06,1,0
2.6518e+06,1,0
2.65183e+06,1,0
2.65187e+06,1,0
2.6519e+06,1,0
2.65194e+06,1,0
2.65198e+06,1,0
2.65201e+06,1,0
2.65205e+06,1,0
2.65208e+06,1,0
2.65212e+06,1,0
2.65216e+06,1,0
2.65219e+06,1,0
2.65223e+06,1,0
2.65226e+06,1,0
2.6523e+06,1,0
2.65234e+06,1,0
2.65237e+06,1,0
2.65241e+06,1,0
2.65244e+06,1,0
2.65248e+06,1,0
2.65252e+06,1,0
2.65255e+06,1,0
2.65259e+06,1,0
2.65262e+06,1,0
2.65266e+06,1,0
2.6527e+06,1,0
2.65273e+06,1,0
2.65277e+06,1,0
2.6528e+06,1,0
2.65284e+06,1,0
2.65288e+06,1,0
2.65291e+06,1,0
2.65295e+06,1,0
2.65298e+06,1,0
2.65302e+06,1,0
2.65306e+06,1,0
2.65309e+06,1,0
2.65313e+06,1,0
2.65316e+06,1,0
2.6532e+06,1,0
2.65324e+06,1,0
2.65327e+06,1,0
2.65331e+06,1,0
2.65334e+06,1,0
2.65338e+06,1,0
2.65342e+06,1,0
2.65345e+06,1,0
2.65349e+06,1,0
2.65352e+06,1,0
2.65356e+06,1,0
2.6536e+06,1,0
2.65363e+06,1,0
2.65367e+06,1,0
2.6537e+06,1,0
2.65374e+06,1,0
2.65378e+06,1,0
2.65381e+06,1,0
2.65385e+06,1,0
2.65388e+06,1,0
2.65392e+06,1,0
2.65396e+06,1,0
2.65399e+06,1,0
2.65403e+06,1,0
2.65406e+06,1,0
2.6541e+06,1,0
2.65414e+06,1,0
2.65417e+06,1,0
2.65421e+06,1,0
2.65424e+06,1,0
2.65428e+06,1,0
2.65432e+06,1,0
2.65435e+06,1,0
2.65439e+06,1,0
2.65442e+06,1,0
2.65446e+06,1,0
2.6545e+06,1,0
2.65453e+06,1,0
2.65457e+06,1,0
2.6546e+06,1,0
2.65464e+06,1,0
2.65468e+06,1,0
2.65471e+06,1,0
2.65475e+06,1,0
2.65478e+06,1,0
2.65482e+06,1,0
2.65486e+06,1,0
2.65489e+06,1,0
2.65493e+06,1,0
2.65496e+06,1,0
2.655e+06,1,0
2.65504e+06,1,0
2.65507e+06,1,0
2.65511e+06,1,0
2.65514e+06,1,0
2.65518e+06,1,0
2.65522e+06,1,0
2.65525e+06,1,0
2.65529e+06,1,0
2.65532e+06,1,0
2.65536e+06,1,0
2.6554e+06,1,0
2.65543e+06,1,0
2.65547e+06,1,0
2.6555e+06,1,0
2.65554e+06,1,0
2.65558e+06,1,0
2.65561e+06,1,0
2.65565e+06,1,0
2.65568e+06,1,0
2.65572e+06,1,0
2.65576e+06,1,0
2.65579e+06,1,0
2.65583e+06,1,0
2.65586e+06,1,0
2.6559e+06,1,0
2.65594e+06,1,0
2.65597e+06,1,0
2.65601e+06,1,0
2.65604e+06,1,0
2.65608e+06,1,0
2.65612e+06,1,0
2.65615e+06,1,0
2.65619e+06,1,0
2.65622e+06,1,0
2.65626e+06,1,0
2.6563e+06,1,0
2.65633e+06,1,0
2.65637e+06,1,0
2.6564e+06,1,0
2.65644e+06,1,0
2.65648e+06,1,0
2.65651e+06,1,0
2.65655e+06,1,0
2.65658e+06,1,0
2.65662e+06,1,0
2.65666e+06,1,0
2.65669e+06,1,0
2.65673e+06,1,0
2.65676e+06,1,0
2.6568e+06,1,0
2.65684e+06,1,0
2.65687e+06,1,0
2.65691e+06,1,0
2.65694e+06,1,0
2.65698e+06,1,0
2.65702e+06,1,0
2.65705e+06,1,0
2.65709e+06,1,0
2.65712e+06,1,0
2.65716e+06,1,0
2.6572e+06,1,0
2.65723e+06,1,0
2.65727e+06,1,0
2.6573e+06,1,0
2.65734e+06,1,0
2.65738e+06,1,0
2.65741e+06,1,0
2.65745e+06,1,0
2.65748e+06,1,0
2.65752e+06,1,0
2.65756e+06,1,0
2.65759e+06,1,0
2.65763e+06,1,0
2.65766e+06,1,0
2.6577e+06,1,0
2.65774e+06,1,0
2.65777e+06,1,0
2.65781e+06,1,0
2.65784e+06,1,0
2.65788e+06,1,0
2.65792e+06,1,0
2.65795e+06,1,0
2.65799e+06,1,0
2.65802e+06,1,0
2.65806e+06,1,0
2.6581e+06,1,0
2.65813e+06,1,0
2.65817e+06,1,0
2.6582e+06,1,0
2.65824e+06,1,0
2.65828e+06,1,0
2.65831e+06,1,0
2.65835e+06,1,0
2.65838e+06,1,0
2.65842e+06,1,0
2.65846e+06,1,0
2.65849e+06,1,0
2.65853e+06,1,0
2.65856e+06,1,0
2.6586e+06,1,0
2.65864e+06,1,0
2.65867e+06,1,0
2.65871e+06,1,0
2.65874e+06,1,0
2.65878e+06,1,0
2.65882e+06,1,0
2.65885e+06,1,0
2.65889e+06,1,0
2.65892e+06,1,0
2.65896e+06,1,0
2.659e+06,1,0
2.65903e+06,1,0
2.65907e+06,1,0
2.6591e+06,1,0
2.65914e+06,1,0
2.65918e+06,1,0
2.65921e+06,1,0
2.65925e+06,1,0
2.65928e+06,1,0
2.65932e+06,1,0
2.65936e+06,1,0
2.65939e+06,1,0
2.65943e+06,1,0
2.65946e+06,1,0
2.6595e+06,1,0
2.65954e+06,1,0
2.65957e+06,1,0
2.65961e+06,1,0
2.65964e+06,1,0
2.65968e+06,1,0
2.65972e+06,1,0
2.65975e+06,1,0
2.65979e+06,1,0
2.65982e+06,1,0
2.65986e+06,1,0
2.6599e+06,1,0
2.65993e+06,1,0
2.65997e+06,1,0
2.66e+06,1,0
2.66004e+06,1,0
2.66008e+06,1,0
2.66011e+06,1,0
2.66015e+06,1,0
2.66018e+06,1,0
2.66022e+06,1,0
2.66026e+06,1,0
2.66029e+06,1,0
2.66033e+06,1,0
2.66036e+06,1,0
2.6604e+06,1,0
2.66044e+06,1,0
2.66047e+06,1,0
2.66051e+06,1,0
2.66054e+06,1,0
2.66058e+06,1,0
2.66062e+06,1,0
2.66065e+06,1,0
2.66069e+06,1,0
2.66072e+06,1,0
2.66076e+06,1,0
2.6608e+06,1,0
2.66083e+06,1,0
2.66087e+06,1,0
2.6609e+06,1,0
2.66094e+06,1,0
2.66098e+06,1,0
2.66101e+06,1,0
2.66105e+06,1,0
2.66108e+06,1,0
2.66112e+06,1,0
2.66116e+06,1,0
2.66119e+06,1,0
2.66123e+06,1,0
2.66126e+06,1,0
2.6613e+06,1,0
2.66134e+06,1,0
2.66137e+06,1,0
2.66141e+06,1,0
2.66144e+06,1,0
2.66148e+06,1,0
2.66152e+06,1,0
2.66155e+06,1,0
2.66159e+06,1,0
2.66162e+06,1,0
2.66166e+06,1,0
2.6617e+06,1,0
2.66173e+06,1,0
2.66177e+06,1,0
2.6618e+06,1,0
2.66184e+06,1,0
2.66188e+06,1,0
2.66191e+06,1,0
2.66195e+06,1,0
2.66198e+06,1,0
2.66202e+06,1,0
2.66206e+06,1,0
2.66209e+06,1,0
2.66213e+06,1,0
2.66216e+06,1,0
2.6622e+06,1,0
2.66224e+06,1,0
2.66227e+06,1,0
2.66231e+06,1,0
2.66234e+06,1,0
2.66238e+06,1,0
2.66242e+06,1,0
2.66245e+06,1,0
2.66249e+06,1,0
2.66252e+06,1,0
2.66256e+06,1,0
2.6626e+06,1,0
2.66263e+06,1,0
2.66267e+06,1,0
2.6627e+06,1,0
2.66274e+06,1,0
2.66278e+06,1,0
2.66281e+06,1,0
2.66285e+06,1,0
2.66288e+06,1,0
2.66292e+06,1,0
2.66296e+06,1,0
2.66299e+06,1,0
2.66303e+06,1,0
2.66306e+06,1,0
2.6631e+06,1,0
2.66314e+06,1,0
2.66317e+06,1,0
2.66321e+06,1,0
2.66324e+06,1,0
2.66328e+06,1,0
2.66332e+06,1,0
2.66335e+06,1,0
2.66339e+06,1,0
2.66342e+06,1,0
2.66346e+06,1,0
2.6635e+06,1,0
2.66353e+06,1,0
2.66357e+06,1,0
2.6636e+06,1,0
2.66364e+06,1,0
2.66368e+06,1,0
2.66371e+06,1,0
2.66375e+06,1,0
2.66378e+06,1,0
2.66382e+06,1,0
2.66386e+06,1,0
2.66389e+06,1,0
2.66393e+06,1,0
2.66396e+06,1,0
2.664e+06,1,0
2.66404e+06,1,0
2.66407e+06,1,0
2.66411e+06,1,0
2.66414e+06,1,0
2.66418e+06,1,0
2.66422e+06,1,0
2.66425e+06,1,0
2.66429e+06,1,0
2.66432e+06,1,0
2.66436e+06,1,0
2.6644e+06,1,0
2.66443e+06,1,0
2.66447e+06,1,0
2.6645e+06,1,0
2.66454e+06,1,0
2.66458e+06,1,0
2.66461e+06,1,0
2.66465e+06,1,0
2.66468e+06,1,0
2.66472e+06,1,0
2.66476e+06,1,0
2.66479e+06,1,0
2.66483e+06,1,0
2.66486e+06,1,0
2.6649e+06,1,0
2.66494e+06,1,0
2.66497e+06,1,0
2.66501e+06,1,0
2.66504e+06,1,0
2.66508e+06,1,0
2.66512e+06,1,0
2.66515e+06,1,0
2.66519e+06,1,0
2.66522e+06,1,0
2.66526e+06,1,0
2.6653e+06,1,0
2.66533e+06,1,0
2.66537e+06,1,0
2.6654e+06,1,0
2.66544e+06,1,0
2.66548e+06,1,0
2.66551e+06,1,0
2.66555e+06,1,0
2.66558e+06,1,0
2.66562e+06,1,0
2.66566e+06,1,0
2.66569e+06,1,0
2.66573e+06,1,0
2.66576e+06,1,0
2.6658e+06,1,0
2.66584e+06,1,0
2.66587e+06,1,0
2.66591e+06,1,0
2.66594e+06,1,0
2.66598e+06,1,0
2.66602e+06,1,0
2.66605e+06,1,0
2.66609e+06,1,0
2.66612e+06,1,0
2.66616e+06,1,0
2.6662e+06,1,0
2.66623e+06,1,0
2.66627e+06,1,0
2.6663e+06,1,0
2.66634e+06,1,0
2.66638e+06,1,0
2.66641e+06,1,0
2.66645e+06,1,0
2.66648e+06,1,0
2.66652e+06,1,0
2.66656e+06,1,0
2.66659e+06,1,0
2.66663e+06,1,0
2.66666e+06,1,0
2.6667e+06,1,0
2.66674e+06,1,0
2.66677e+06,1,0
2.66681e+06,1,0
2.66684e+06,1,0
2.66688e+06,1,0
2.66692e+06,1,0
2.66695e+06,1,0
2.66699e+06,1,0
2.66702e+06,1,0
2.66706e+06,1,0
2.6671e+06,1,0
2.66713e+06,1,0
2.66717e+06,1,0
2.6672e+06,1,0
2.66724e+06,1,0
2.66728e+06,1,0
2.66731e+06,1,0
2.66735e+06,1,0
2.66738e+06,1,0
2.66742e+06,1,0
2.66746e+06,1,0
2.66749e+06,1,0
2.66753e+06,1,0
2.66756e+06,1,0
2.6676e+06,1,0
2.66764e+06,1,0
2.66767e+06,1,0
2.66771e+06,1,0
2.66774e+06,1,0
2.66778e+06,1,0
2.66782e+06,1,0
2.66785e+06,1,0
2.66789e+06,1,0
2.66792e+06,1,0
2.66796e+06,1,0
2.668e+06,1,0
2.66803e+06,1,0
2.66807e+06,1,0
2.6681e+06,1,0
2.66814e+06,1,0
2.66818e+06,1,0
2.66821e+06,1,0
2.66825e+06,1,0
2.66828e+06,1,0
2.66832e+06,1,0
2.66836e+06,1,0
2.66839e+06,1,0
2.66843e+06,1,0
2.66846e+06,1,0
2.6685e+06,1,0
2.66854e+06,1,0
2.66857e+06,1,0
2.66861e+06,1,0
2.66864e+06,1,0
2.66868e+06,1,0
2.66872e+06,1,0
2.66875e+06,1,0
2.66879e+06,1,0
2.66882e+06,1,0
2.66886e+06,1,0
2.6689e+06,1,0
2.66893e+06,1,0
2.66897e+06,1,0
2.669e+06,1,0
2.66904e+06,1,0
2.66908e+06,1,0
2.66911e+06,1,0
2.66915e+06,1,0
2.66918e+06,1,0
2.66922e+06,1,0
2.66926e+06,1,0
2.66929e+06,1,0
2.66933e+06,1,0
2.66936e+06,1,0
2.6694e+06,1,0
2.66944e+06,1,0
2.66947e+06,1,0
2.66951e+06,1,0
2.66954e+06,1,0
2.66958e+06,1,0
2.66962e+06,1,0
2.66965e+06,1,0
2.66969e+06,1,0
2.66972e+06,1,0
2.66976e+06,1,0
2.6698e+06,1,0
2.66983e+06,1,0
2.66987e+06,1,0
2.6699e+06,1,0
2.66994e+06,1,0
2.66998e+06,1,0
2.67001e+06,1,0
2.67005e+06,1,0
2.67008e+06,1,0
2.67012e+06,1,0
2.67016e+06,1,0
2.67019e+06,1,0
2.67023e+06,1,0
2.67026e+06,1,0
2.6703e+06,1,0
2.67034e+06,1,0
2.67037e+06,1,0
2.67041e+06,1,0
2.67044e+06,1,0
2.67048e+06,1,0
2.67052e+06,1,0
2.67055e+06,1,0
2.67059e+06,1,0
2.67062e+06,1,0
2.67066e+06,1,0
2.6707e+06,1,0
2.67073e+06,1,0
2.67077e+06,1,0
2.6708e+06,1,0
2.67084e+06,1,0
2.67088e+06,1,0
2.67091e+06,1,0
2.67095e+06,1,0
2.67098e+06,1,0
2.67102e+06,1,0
2.67106e+06,1,0
2.67109e+06,1,0
2.67113e+06,1,0
2.67116e+06,1,0
2.6712e+06,1,0
2.67124e+06,1,0
2.67127e+06,1,0
2.67131e+06,1,0
2.67134e+06,1,0
2.67138e+06,1,0
2.67142e+06,1,0
2.67145e+06,1,0
2.67149e+06,1,0
2.67152e+06,1,0
2.67156e+06,1,0
2.6716e+06,1,0
2.67163e+06,1,0
2.67167e+06,1,0
2.6717e+06,1,0
2.67174e+06,1,0
2.67178e+06,1,0
2.67181e+06,1,0
2.67185e+06,1,0
2.67188e+06,1,0
2.67192e+06,1,0
2.67196e+06,1,0
2.67199e+06,1,0
2.67203e+06,1,0
2.67206e+06,1,0
2.6721e+06,1,0
2.67214e+06,1,0
2.67217e+06,1,0
2.67221e+06,1,0
2.67224e+06,1,0
2.67228e+06,1,0
2.67232e+06,1,0
2.67235e+06,1,0
2.67239e+06,1,0
2.67242e+06,1,0
2.67246e+06,1,0
2.6725e+06,1,0
2.67253e+06,1,0
2.67257e+06,1,0
2.6726e+06,1,0
2.67264e+06,1,0
2.67268e+06,1,0
2.67271e+06,1,0
2.67275e+06,1,0
2.67278e+06,1,0
2.67282e+06,1,0
2.67286e+06,1,0
2.67289e+06,1,0
2.67293e+06,1,0
2.67296e+06,1,0
2.673e+06,1,0
2.67304e+06,1,0
2.67307e+06,1,0
2.67311e+06,1,0
2.67314e+06,1,0
2.67318e+06,1,0
2.67322e+06,1,0
2.67325e+06,1,0
2.67329e+06,1,0
2.67332e+06,1,0
2.67336e+06,1,0
2.6734e+06,1,0
2.67343e+06,1,0
2.67347e+06,1,0
2.6735e+06,1,0
2.67354e+06,1,0
2.67358e+06,1,0
2.67361e+06,1,0
2.67365e+06,1,0
2.67368e+06,1,0
2.67372e+06,1,0
2.67376e+06,1,0
2.67379e+06,1,0
2.67383e+06,1,0
2.67386e+06,1,0
2.6739e+06,1,0
2.67394e+06,1,0
2.67397e+06,1,0
2.67401e+06,1,0
2.67404e+06,1,0
2.67408e+06,1,0
2.67412e+06,1,0
2.67415e+06,1,0
2.67419e+06,1,0
2.67422e+06,1,0
2.67426e+06,1,0
2.6743e+06,1,0
2.67433e+06,1,0
2.67437e+06,1,0
2.6744e+06,1,0
2.67444e+06,1,0
2.67448e+06,1,0
2.67451e+06,1,0
2.67455e+06,1,0
2.67458e+06,1,0
2.67462e+06,1,0
2.67466e+06,1,0
2.67469e+06,1,0
2.67473e+06,1,0
2.67476e+06,1,0
2.6748e+06,1,0
2.67484e+06,1,0
2.67487e+06,1,0
2.67491e+06,1,0
2.67494e+06,1,0
2.67498e+06,1,0
2.67502e+06,1,0
2.67505e+06,1,0
2.67509e+06,1,0
2.67512e+06,1,0
2.67516e+06,1,0
2.6752e+06,1,0
2.67523e+06,1,0
2.67527e+06,1,0
2.6753e+06,1,0
2.67534e+06,1,0
2.67538e+06,1,0
2.67541e+06,1,0
2.67545e+06,1,0
2.67548e+06,1,0
2.67552e+06,1,0
2.67556e+06,1,0
2.67559e+06,1,0
2.67563e+06,1,0
2.67566e+06,1,0
2.6757e+06,1,0
2.67574e+06,1,0
2.67577e+06,1,0
2.67581e+06,1,0
2.67584e+06,1,0
2.67588e+06,1,0
2.67592e+06,1,0
2.67595e+06,1,0
2.67599e+06,1,0
2.67602e+06,1,0
2.67606e+06,1,0
2.6761e+06,1,0
2.67613e+06,1,0
2.67617e+06,1,0
2.6762e+06,1,0
2.67624e+06,1,0
2.67628e+06,1,0
2.67631e+06,1,0
2.67635e+06,1,0
2.67638e+06,1,0
2.67642e+06,1,0
2.67646e+06,1,0
2.67649e+06,1,0
2.67653e+06,1,0
2.67656e+06,1,0
2.6766e+06,1,0
2.67664e+06,1,0
2.67667e+06,1,0
2.67671e+06,1,0
2.67674e+06,1,0
2.67678e+06,1,0
2.67682e+06,1,0
2.67685e+06,1,0
2.67689e+06,1,0
2.67692e+06,1,0
2.67696e+06,1,0
2.677e+06,1,0
2.67703e+06,1,0
2.67707e+06,1,0
2.6771e+06,1,0
2.67714e+06,1,0
2.67718e+06,1,0
2.67721e+06,1,0
2.67725e+06,1,0
2.67728e+06,1,0
2.67732e+06,1,0
2.67736e+06,1,0
2.67739e+06,1,0
2.67743e+06,1,0
2.67746e+06,1,0
2.6775e+06,1,0
2.67754e+06,1,0
2.67757e+06,1,0
2.67761e+06,1,0
2.67764e+06,1,0
2.67768e+06,1,0
2.67772e+06,1,0
2.67775e+06,1,0
2.67779e+06,1,0
2.67782e+06,1,0
2.67786e+06,1,0
2.6779e+06,1,0
2.67793e+06,1,0
2.67797e+06,1,0
2.678e+06,1,0
2.67804e+06,1,0
2.67808e+06,1,0
2.67811e+06,1,0
2.67815e+06,1,0
2.67818e+06,1,0
2.67822e+06,1,0
2.67826e+06,1,0
2.67829e+06,1,0
2.67833e+06,1,0
2.67836e+06,1,0
2.6784e+06,1,0
2.67844e+06,1,0
2.67847e+06,1,0
2.67851e+06,1,0
2.67854e+06,1,0
2.67858e+06,1,0
2.67862e+06,1,0
2.67865e+06,1,0
2.67869e+06,1,0
2.67872e+06,1,0
2.67876e+06,1,0
2.6788e+06,1,0
2.67883e+06,1,0
2.67887e+06,1,0
2.6789e+06,1,0
2.67894e+06,1,0
2.67898e+06,1,0
2.67901e+06,1,0
2.67905e+06,1,0
2.67908e+06,1,0
2.67912e+06,1,0
2.67916e+06,1,0
2.67919e+06,1,0
2.67923e+06,1,0
2.67926e+06,1,0
2.6793e+06,1,0
2.67934e+06,1,0
2.67937e+06,1,0
2.67941e+06,1,0
2.67944e+06,1,0
2.67948e+06,1,0
2.67952e+06,1,0
2.67955e+06,1,0
2.67959e+06,1,0
2.67962e+06,1,0
2.67966e+06,1,0
2.6797e+06,1,0
2.67973e+06,1,0
2.67977e+06,1,0
2.6798e+06,1,0
2.67984e+06,1,0
2.67988e+06,1,0
2.67991e+06,1,0
2.67995e+06,1,0
2.67998e+06,1,0
2.68002e+06,1,0
2.68006e+06,1,0
2.68009e+06,1,0
2.68013e+06,1,0
2.68016e+06,1,0
2.6802e+06,1,0
2.68024e+06,1,0
2.68027e+06,1,0
2.68031e+06,1,0
2.68034e+06,1,0
2.68038e+06,1,0
2.68042e+06,1,0
2.68045e+06,1,0
2.68049e+06,1,0
2.68052e+06,1,0
2.68056e+06,1,0
2.6806e+06,1,0
2.68063e+06,1,0
2.68067e+06,1,0
2.6807e+06,1,0
2.68074e+06,1,0
2.68078e+06,1,0
2.68081e+06,1,0
2.68085e+06,1,0
2.68088e+06,1,0
2.68092e+06,1,0
2.68096e+06,1,0
2.68099e+06,1,0
2.68103e+06,1,0
2.68106e+06,1,0
2.6811e+06,1,0
2.68114e+06,1,0
2.68117e+06,1,0
2.68121e+06,1,0
2.68124e+06,1,0
2.68128e+06,1,0
2.68132e+06,1,0
2.68135e+06,1,0
2.68139e+06,1,0
2.68142e+06,1,0
2.68146e+06,1,0
2.6815e+06,1,0
2.68153e+06,1,0
2.68157e+06,1,0
2.6816e+06,1,0
2.68164e+06,1,0
2.68168e+06,1,0
2.68171e+06,1,0
2.68175e+06,1,0
2.68178e+06,1,0
2.68182e+06,1,0
2.68186e+06,1,0
2.68189e+06,1,0
2.68193e+06,1,0
2.68196e+06,1,0
2.682e+06,1,0
2.68204e+06,1,0
2.68207e+06,1,0
2.68211e+06,1,0
2.68214e+06,1,0
2.68218e+06,1,0
2.68222e+06,1,0
2.68225e+06,1,0
2.68229e+06,1,0
2.68232e+06,1,0
2.68236e+06,1,0
2.6824e+06,1,0
2.68243e+06,1,0
2.68247e+06,1,0
2.6825e+06,1,0
2.68254e+06,1,0
2.68258e+06,1,0
2.68261e+06,1,0
2.68265e+06,1,0
2.68268e+06,1,0
2.68272e+06,1,0
2.68276e+06,1,0
2.68279e+06,1,0
2.68283e+06,1,0
2.68286e+06,1,0
2.6829e+06,1,0
2.68294e+06,1,0
2.68297e+06,1,0
2.68301e+06,1,0
2.68304e+06,1,0
2.68308e+06,1,0
2.68312e+06,1,0
2.68315e+06,1,0
2.68319e+06,1,0
2.68322e+06,1,0
2.68326e+06,1,0
2.6833e+06,1,0
2.68333e+06,1,0
2.68337e+06,1,0
2.6834e+06,1,0
2.68344e+06,1,0
2.68348e+06,1,0
2.68351e+06,1,0
2.68355e+06,1,0
2.68358e+06,1,0
2.68362e+06,1,0
2.68366e+06,1,0
2.68369e+06,1,0
2.68373e+06,1,0
2.68376e+06,1,0
2.6838e+06,1,0
2.68384e+06,1,0
2.68387e+06,1,0
2.68391e+06,1,0
2.68394e+06,1,0
2.68398e+06,1,0
2.68402e+06,1,0
2.68405e+06,1,0
2.68409e+06,1,0
2.68412e+06,1,0
2.68416e+06,1,0
2.6842e+06,1,0
2.68423e+06,1,0
2.68427e+06,1,0
2.6843e+06,1,0
2.68434e+06,1,0
2.68438e+06,1,0
2.68441e+06,1,0
2.68445e+06,1,0
2.68448e+06,1,0
2.68452e+06,1,0
2.68456e+06,1,0
2.68459e+06,1,0
2.68463e+06,1,0
2.68466e+06,1,0
2.6847e+06,1,0
2.68474e+06,1,0
2.68477e+06,1,0
2.68481e+06,1,0
2.68484e+06,1,0
2.68488e+06,1,0
2.68492e+06,1,0
2.68495e+06,1,0
2.68499e+06,1,0
2.68502e+06,1,0
2.68506e+06,1,0
2.6851e+06,1,0
2.68513e+06,1,0
2.68517e+06,1,0
2.6852e+06,1,0
2.68524e+06,1,0
2.68528e+06,1,0
2.68531e+06,1,0
2.68535e+06,1,0
2.68538e+06,1,0
2.68542e+06,1,0
2.68546e+06,1,0
2.68549e+06,1,0
2.68553e+06,1,0
2.68556e+06,1,0
2.6856e+06,1,0
2.68564e+06,1,0
2.68567e+06,1,0
2.68571e+06,1,0
2.68574e+06,1,0
2.68578e+06,1,0
2.68582e+06,1,0
2.68585e+06,1,0
2.68589e+06,1,0
2.68592e+06,1,0
2.68596e+06,1,0
2.686e+06,1,0
2.68603e+06,1,0
2.68607e+06,1,0
2.6861e+06,1,0
2.68614e+06,1,0
2.68618e+06,1,0
2.68621e+06,1,0
2.68625e+06,1,0
2.68628e+06,1,0
2.68632e+06,1,0
2.68636e+06,1,0
2.68639e+06,1,0
2.68643e+06,1,0
2.68646e+06,1,0
2.6865e+06,1,0
2.68654e+06,1,0
2.68657e+06,1,0
2.68661e+06,1,0
2.68664e+06,1,0
2.68668e+06,1,0
2.68672e+06,1,0
2.68675e+06,1,0
2.68679e+06,1,0
2.68682e+06,1,0
2.68686e+06,1,0
2.6869e+06,1,0
2.68693e+06,1,0
2.68697e+06,1,0
2.687e+06,1,0
2.68704e+06,1,0
2.68708e+06,1,0
2.68711e+06,1,0
2.68715e+06,1,0
2.68718e+06,1,0
2.68722e+06,1,0
2.68726e+06,1,0
2.68729e+06,1,0
2.68733e+06,1,0
2.68736e+06,1,0
2.6874e+06,1,0
2.68744e+06,1,0
2.68747e+06,1,0
2.68751e+06,1,0
2.68754e+06,1,0
2.68758e+06,1,0
2.68762e+06,1,0
2.68765e+06,1,0
2.68769e+06,1,0
2.68772e+06,1,0
2.68776e+06,1,0
2.6878e+06,1,0
2.68783e+06,1,0
2.68787e+06,1,0
2.6879e+06,1,0
2.68794e+06,1,0
2.68798e+06,1,0
2.68801e+06,1,0
2.68805e+06,1,0
2.68808e+06,1,0
2.68812e+06,1,0
2.68816e+06,1,0
2.68819e+06,1,0
2.68823e+06,1,0
2.68826e+06,1,0
2.6883e+06,1,0
2.68834e+06,1,0
2.68837e+06,1,0
2.68841e+06,1,0
2.68844e+06,1,0
2.68848e+06,1,0
2.68852e+06,1,0
2.68855e+06,1,0
2.68859e+06,1,0
2.68862e+06,1,0
2.68866e+06,1,0
2.6887e+06,1,0
2.68873e+06,1,0
2.68877e+06,1,0
2.6888e+06,1,0
2.68884e+06,1,0
2.68888e+06,1,0
2.68891e+06,1,0
2.68895e+06,1,0
2.68898e+06,1,0
2.68902e+06,1,0
2.68906e+06,1,0
2.68909e+06,1,0
2.68913e+06,1,0
2.68916e+06,1,0
2.6892e+06,1,0
2.68924e+06,1,0
2.68927e+06,1,0
2.68931e+06,1,0
2.68934e+06,1,0
2.68938e+06,1,0
2.68942e+06,1,0
2.68945e+06,1,0
2.68949e+06,1,0
2.68952e+06,1,0
2.68956e+06,1,0
2.6896e+06,1,0
2.68963e+06,1,0
2.68967e+06,1,0
2.6897e+06,1,0
2.68974e+06,1,0
2.68978e+06,1,0
2.68981e+06,1,0
2.68985e+06,1,0
2.68988e+06,1,0
2.68992e+06,1,0
2.68996e+06,1,0
2.68999e+06,1,0
2.69003e+06,1,0
2.69006e+06,1,0
2.6901e+06,1,0
2.69014e+06,1,0
2.69017e+06,1,0
2.69021e+06,1,0
2.69024e+06,1,0
2.69028e+06,1,0
2.69032e+06,1,0
2.69035e+06,1,0
2.69039e+06,1,0
2.69042e+06,1,0
2.69046e+06,1,0
2.6905e+06,1,0
2.69053e+06,1,0
2.69057e+06,1,0
2.6906e+06,1,0
2.69064e+06,1,0
2.69068e+06,1,0
2.69071e+06,1,0
2.69075e+06,1,0
2.69078e+06,1,0
2.69082e+06,1,0
2.69086e+06,1,0
2.69089e+06,1,0
2.69093e+06,1,0
2.69096e+06,1,0
2.691e+06,1,0
2.69104e+06,1,0
2.69107e+06,1,0
2.69111e+06,1,0
2.69114e+06,1,0
2.69118e+06,1,0
2.69122e+06,1,0
2.69125e+06,1,0
2.69129e+06,1,0
2.69132e+06,1,0
2.69136e+06,1,0
2.6914e+06,1,0
2.69143e+06,1,0
2.69147e+06,1,0
2.6915e+06,1,0
2.69154e+06,1,0
2.69158e+06,1,0
2.69161e+06,1,0
2.69165e+06,1,0
2.69168e+06,1,0
2.69172e+06,1,0
2.69176e+06,1,0
2.69179e+06,1,0
2.69183e+06,1,0
2.69186e+06,1,0
2.6919e+06,1,0
2.69194e+06,1,0
2.69197e+06,1,0
2.69201e+06,1,0
2.69204e+06,1,0
