tiempo,frac_sint_act,frac_cuar_act
1.54231e+06,0,1
1.54235e+06,0,1
1.54238e+06,0,1
1.54242e+06,0,1
1.54246e+06,0,1
1.54249e+06,0,1
1.54253e+06,0,1
1.54256e+06,0,1
1.5426e+06,0,1
1.54264e+06,0,1
1.54267e+06,0,1
1.54271e+06,0,1
1.54274e+06,0,1
1.54278e+06,0,1
1.54282e+06,0,1
1.54285e+06,0,1
1.54289e+06,0,1
1.54292e+06,0,1
1.54296e+06,0,1
1.543e+06,0,1
1.54303e+06,0,1
1.54307e+06,0,1
1.5431e+06,0,1
1.54314e+06,0,1
1.54318e+06,0,1
1.54321e+06,0,1
1.54325e+06,0,1
1.54328e+06,0,1
1.54332e+06,0,1
1.54336e+06,0,1
1.54339e+06,0,1
1.54343e+06,0,1
1.54346e+06,0,1
1.5435e+06,0,1
1.54354e+06,0,1
1.54357e+06,0,1
1.54361e+06,0,1
1.54364e+06,0,1
1.54368e+06,0,1
1.54372e+06,0,1
1.54375e+06,0,1
1.54379e+06,0,1
1.54382e+06,0,1
1.54386e+06,0,1
1.5439e+06,0,1
1.54393e+06,0,1
1.54397e+06,0,1
1.544e+06,0,1
1.54404e+06,0,1
1.54408e+06,0,1
1.54411e+06,0,1
1.54415e+06,0,1
1.54418e+06,0,1
1.54422e+06,0,1
1.54426e+06,0,1
1.54429e+06,0,1
1.54433e+06,0,1
1.54436e+06,0,1
1.5444e+06,0,1
1.54444e+06,0,1
1.54447e+06,0,1
1.54451e+06,0,1
1.54454e+06,0,1
1.54458e+06,0,1
1.54462e+06,0,1
1.54465e+06,0,1
1.54469e+06,0,1
1.54472e+06,0,1
1.54476e+06,0,1
1.5448e+06,0,1
1.54483e+06,0,1
1.54487e+06,0,1
1.5449e+06,0,1
1.54494e+06,0,1
1.54498e+06,0,1
1.54501e+06,0,1
1.54505e+06,0,1
1.54508e+06,0,1
1.54512e+06,0,1
1.54516e+06,0,1
1.54519e+06,0,1
1.54523e+06,0,1
1.54526e+06,0,1
1.5453e+06,0,1
1.54534e+06,0,1
1.54537e+06,0,1
1.54541e+06,0,1
1.54544e+06,0,1
1.54548e+06,0,1
1.54552e+06,0,1
1.54555e+06,0,1
1.54559e+06,0,1
1.54562e+06,0,1
1.54566e+06,0,1
1.5457e+06,0,1
1.54573e+06,0,1
1.54577e+06,0,1
1.5458e+06,0,1
1.54584e+06,0,1
1.54588e+06,0,1
1.54591e+06,0,1
1.54595e+06,0,1
1.54598e+06,0,1
1.54602e+06,0,1
1.54606e+06,0,1
1.54609e+06,0,1
1.54613e+06,0,1
1.54616e+06,0,1
1.5462e+06,0,1
1.54624e+06,0,1
1.54627e+06,0,1
1.54631e+06,0,1
1.54634e+06,0,1
1.54638e+06,0,1
1.54642e+06,0,1
1.54645e+06,0,1
1.54649e+06,0,1
1.54652e+06,0,1
1.54656e+06,0,1
1.5466e+06,0,1
1.54663e+06,0,1
1.54667e+06,0,1
1.5467e+06,0,1
1.54674e+06,0,1
1.54678e+06,0,1
1.54681e+06,0,1
1.54685e+06,0,1
1.54688e+06,0,1
1.54692e+06,0,1
1.54696e+06,0,1
1.54699e+06,0,1
1.54703e+06,0,1
1.54706e+06,0,1
1.5471e+06,0,1
1.54714e+06,0,1
1.54717e+06,0,1
1.54721e+06,0,1
1.54724e+06,0,1
1.54728e+06,0,1
1.54732e+06,0,1
1.54735e+06,0,1
1.54739e+06,0,1
1.54742e+06,0,1
1.54746e+06,0,1
1.5475e+06,0,1
1.54753e+06,0,1
1.54757e+06,0,1
1.5476e+06,0,1
1.54764e+06,0,1
1.54768e+06,0,1
1.54771e+06,0,1
1.54775e+06,0,1
1.54778e+06,0,1
1.54782e+06,0,1
1.54786e+06,0,1
1.54789e+06,0,1
1.54793e+06,0,1
1.54796e+06,0,1
1.548e+06,0,1
1.54804e+06,0,1
1.54807e+06,0,1
1.54811e+06,0,1
1.54814e+06,0,1
1.54818e+06,0,1
1.54822e+06,0,1
1.54825e+06,0,1
1.54829e+06,0,1
1.54832e+06,0,1
1.54836e+06,0,1
1.5484e+06,0,1
1.54843e+06,0,1
1.54847e+06,0,1
1.5485e+06,0,1
1.54854e+06,0,1
1.54858e+06,0,1
1.54861e+06,0,1
1.54865e+06,0,1
1.54868e+06,0,1
1.54872e+06,0,1
1.54876e+06,0,1
1.54879e+06,0,1
1.54883e+06,0,1
1.54886e+06,0,1
1.5489e+06,0,1
1.54894e+06,0,1
1.54897e+06,0,1
1.54901e+06,0,1
1.54904e+06,0,1
1.54908e+06,0,1
1.54912e+06,0,1
1.54915e+06,0,1
1.54919e+06,0,1
1.54922e+06,0,1
1.54926e+06,0,1
1.5493e+06,0,1
1.54933e+06,0,1
1.54937e+06,0,1
1.5494e+06,0,1
1.54944e+06,0,1
1.54948e+06,0,1
1.54951e+06,0,1
1.54955e+06,0,1
1.54958e+06,0,1
1.54962e+06,0,1
1.54966e+06,0,1
1.54969e+06,0,1
1.54973e+06,0,1
1.54976e+06,0,1
1.5498e+06,0,1
1.54984e+06,0,1
1.54987e+06,0,1
1.54991e+06,0,1
1.54994e+06,0,1
1.54998e+06,0,1
1.55002e+06,0,1
1.55005e+06,0,1
1.55009e+06,0,1
1.55012e+06,0,1
1.55016e+06,0,1
1.5502e+06,0,1
1.55023e+06,0,1
1.55027e+06,0,1
1.5503e+06,0,1
1.55034e+06,0,1
1.55038e+06,0,1
1.55041e+06,0,1
1.55045e+06,0,1
1.55048e+06,0,1
1.55052e+06,0,1
1.55056e+06,0,1
1.55059e+06,0,1
1.55063e+06,0,1
1.55066e+06,0,1
1.5507e+06,0,1
1.55074e+06,0,1
1.55077e+06,0,1
1.55081e+06,0,1
1.55084e+06,0,1
1.55088e+06,0,1
1.55092e+06,0,1
1.55095e+06,0,1
1.55099e+06,0,1
1.55102e+06,0,1
1.55106e+06,0,1
1.5511e+06,0,1
1.55113e+06,0,1
1.55117e+06,0,1
1.5512e+06,0,1
1.55124e+06,0,1
1.55128e+06,0,1
1.55131e+06,0,1
1.55135e+06,0,1
1.55138e+06,0,1
1.55142e+06,0,1
1.55146e+06,0,1
1.55149e+06,0,1
1.55153e+06,0,1
1.55156e+06,0,1
1.5516e+06,0,1
1.55164e+06,0,1
1.55167e+06,0,1
1.55171e+06,0,1
1.55174e+06,0,1
1.55178e+06,0,1
1.55182e+06,0,1
1.55185e+06,0,1
1.55189e+06,0,1
1.55192e+06,0,1
1.55196e+06,0,1
1.552e+06,0,1
1.55203e+06,0,1
1.55207e+06,0,1
1.5521e+06,0,1
1.55214e+06,0,1
1.55218e+06,0,1
1.55221e+06,0,1
1.55225e+06,0,1
1.55228e+06,0,1
1.55232e+06,0,1
1.55236e+06,0,1
1.55239e+06,0,1
1.55243e+06,0,1
1.55246e+06,0,1
1.5525e+06,0,1
1.55254e+06,0,1
1.55257e+06,0,1
1.55261e+06,0,1
1.55264e+06,0,1
1.55268e+06,0,1
1.55272e+06,0,1
1.55275e+06,0,1
1.55279e+06,0,1
1.55282e+06,0,1
1.55286e+06,0,1
1.5529e+06,0,1
1.55293e+06,0,1
1.55297e+06,0,1
1.553e+06,0,1
1.55304e+06,0,1
1.55308e+06,0,1
1.55311e+06,0,1
1.55315e+06,0,1
1.55318e+06,0,1
1.55322e+06,0,1
1.55326e+06,0,1
1.55329e+06,0,1
1.55333e+06,0,1
1.55336e+06,0,1
1.5534e+06,0,1
1.55344e+06,0,1
1.55347e+06,0,1
1.55351e+06,0,1
1.55354e+06,0,1
1.55358e+06,0,1
1.55362e+06,0,1
1.55365e+06,0,1
1.55369e+06,0,1
1.55372e+06,0,1
1.55376e+06,0,1
1.5538e+06,0,1
1.55383e+06,0,1
1.55387e+06,0,1
1.5539e+06,0,1
1.55394e+06,0,1
1.55398e+06,0,1
1.55401e+06,0,1
1.55405e+06,0,1
1.55408e+06,0,1
1.55412e+06,0,1
1.55416e+06,0,1
1.55419e+06,0,1
1.55423e+06,0,1
1.55426e+06,0,1
1.5543e+06,0,1
1.55434e+06,0,1
1.55437e+06,0,1
1.55441e+06,0,1
1.55444e+06,0,1
1.55448e+06,0,1
1.55452e+06,0,1
1.55455e+06,0,1
1.55459e+06,0,1
1.55462e+06,0,1
1.55466e+06,0,1
1.5547e+06,0,1
1.55473e+06,0,1
1.55477e+06,0,1
1.5548e+06,0,1
1.55484e+06,0,1
1.55488e+06,0,1
1.55491e+06,0,1
1.55495e+06,0,1
1.55498e+06,0,1
1.55502e+06,0,1
1.55506e+06,0,1
1.55509e+06,0,1
1.55513e+06,0,1
1.55516e+06,0,1
1.5552e+06,0,1
1.55524e+06,0,1
1.55527e+06,0,1
1.55531e+06,0,1
1.55534e+06,0,1
1.55538e+06,0,1
1.55542e+06,0,1
1.55545e+06,0,1
1.55549e+06,0,1
1.55552e+06,0,1
1.55556e+06,0,1
1.5556e+06,0,1
1.55563e+06,0,1
1.55567e+06,0,1
1.5557e+06,0,1
1.55574e+06,0,1
1.55578e+06,0,1
1.55581e+06,0,1
1.55585e+06,0,1
1.55588e+06,0,1
1.55592e+06,0,1
1.55596e+06,0,1
1.55599e+06,0,1
1.55603e+06,0,1
1.55606e+06,0,1
1.5561e+06,0,1
1.55614e+06,0,1
1.55617e+06,0,1
1.55621e+06,0,1
1.55624e+06,0,1
1.55628e+06,0,1
1.55632e+06,0,1
1.55635e+06,0,1
1.55639e+06,0,1
1.55642e+06,0,1
1.55646e+06,0,1
1.5565e+06,0,1
1.55653e+06,0,1
1.55657e+06,0,1
1.5566e+06,0,1
1.55664e+06,0,1
1.55668e+06,0,1
1.55671e+06,0,1
1.55675e+06,0,1
1.55678e+06,0,1
1.55682e+06,0,1
1.55686e+06,0,1
1.55689e+06,0,1
1.55693e+06,0,1
1.55696e+06,0,1
1.557e+06,0,1
1.55704e+06,0,1
1.55707e+06,0,1
1.55711e+06,0,1
1.55714e+06,0,1
1.55718e+06,0,1
1.55722e+06,0,1
1.55725e+06,0,1
1.55729e+06,0,1
1.55732e+06,0,1
1.55736e+06,0,1
1.5574e+06,0,1
1.55743e+06,0,1
1.55747e+06,0,1
1.5575e+06,0,1
1.55754e+06,0,1
1.55758e+06,0,1
1.55761e+06,0,1
1.55765e+06,0,1
1.55768e+06,0,1
1.55772e+06,0,1
1.55776e+06,0,1
1.55779e+06,0,1
1.55783e+06,0,1
1.55786e+06,0,1
1.5579e+06,0,1
1.55794e+06,0,1
1.55797e+06,0,1
1.55801e+06,0,1
1.55804e+06,0,1
1.55808e+06,0,1
1.55812e+06,0,1
1.55815e+06,0,1
1.55819e+06,0,1
1.55822e+06,0,1
1.55826e+06,0,1
1.5583e+06,0,1
1.55833e+06,0,1
1.55837e+06,0,1
1.5584e+06,0,1
1.55844e+06,0,1
1.55848e+06,0,1
1.55851e+06,0,1
1.55855e+06,0,1
1.55858e+06,0,1
1.55862e+06,0,1
1.55866e+06,0,1
1.55869e+06,0,1
1.55873e+06,0,1
1.55876e+06,0,1
1.5588e+06,0,1
1.55884e+06,0,1
1.55887e+06,0,1
1.55891e+06,0,1
1.55894e+06,0,1
1.55898e+06,0,1
1.55902e+06,0,1
1.55905e+06,0,1
1.55909e+06,0,1
1.55912e+06,0,1
1.55916e+06,0,1
1.5592e+06,0,1
1.55923e+06,0,1
1.55927e+06,0,1
1.5593e+06,0,1
1.55934e+06,0,1
1.55938e+06,0,1
1.55941e+06,0,1
1.55945e+06,0,1
1.55948e+06,0,1
1.55952e+06,0,1
1.55956e+06,0,1
1.55959e+06,0,1
1.55963e+06,0,1
1.55966e+06,0,1
1.5597e+06,0,1
1.55974e+06,0,1
1.55977e+06,0,1
1.55981e+06,0,1
1.55984e+06,0,1
1.55988e+06,0,1
1.55992e+06,0,1
1.55995e+06,0,1
1.55999e+06,0,1
1.56002e+06,0,1
1.56006e+06,0,1
1.5601e+06,0,1
1.56013e+06,0,1
1.56017e+06,0,1
1.5602e+06,0,1
1.56024e+06,0,1
1.56028e+06,0,1
1.56031e+06,0,1
1.56035e+06,0,1
1.56038e+06,0,1
1.56042e+06,0,1
1.56046e+06,0,1
1.56049e+06,0,1
1.56053e+06,0,1
1.56056e+06,0,1
1.5606e+06,0,1
1.56064e+06,0,1
1.56067e+06,0,1
1.56071e+06,0,1
1.56074e+06,0,1
1.56078e+06,0,1
1.56082e+06,0,1
1.56085e+06,0,1
1.56089e+06,0,1
1.56092e+06,0,1
1.56096e+06,0,1
1.561e+06,0,1
1.56103e+06,0,1
1.56107e+06,0,1
1.5611e+06,0,1
1.56114e+06,0,1
1.56118e+06,0,1
1.56121e+06,0,1
1.56125e+06,0,1
1.56128e+06,0,1
1.56132e+06,0,1
1.56136e+06,0,1
1.56139e+06,0,1
1.56143e+06,0,1
1.56146e+06,0,1
1.5615e+06,0,1
1.56154e+06,0,1
1.56157e+06,0,1
1.56161e+06,0,1
1.56164e+06,0,1
1.56168e+06,0,1
1.56172e+06,0,1
1.56175e+06,0,1
1.56179e+06,0,1
1.56182e+06,0,1
1.56186e+06,0,1
1.5619e+06,0,1
1.56193e+06,0,1
1.56197e+06,0,1
1.562e+06,0,1
1.56204e+06,0,1
1.56208e+06,0,1
1.56211e+06,0,1
1.56215e+06,0,1
1.56218e+06,0,1
1.56222e+06,0,1
1.56226e+06,0,1
1.56229e+06,0,1
1.56233e+06,0,1
1.56236e+06,0,1
1.5624e+06,0,1
1.56244e+06,0,1
1.56247e+06,0,1
1.56251e+06,0,1
1.56254e+06,0,1
1.56258e+06,0,1
1.56262e+06,0,1
1.56265e+06,0,1
1.56269e+06,0,1
1.56272e+06,0,1
1.56276e+06,0,1
1.5628e+06,0,1
1.56283e+06,0,1
1.56287e+06,0,1
1.5629e+06,0,1
1.56294e+06,0,1
1.56298e+06,0,1
1.56301e+06,0,1
1.56305e+06,0,1
1.56308e+06,0,1
1.56312e+06,0,1
1.56316e+06,0,1
1.56319e+06,0,1
1.56323e+06,0,1
1.56326e+06,0,1
1.5633e+06,0,1
1.56334e+06,0,1
1.56337e+06,0,1
1.56341e+06,0,1
1.56344e+06,0,1
1.56348e+06,0,1
1.56352e+06,0,1
1.56355e+06,0,1
1.56359e+06,0,1
1.56362e+06,0,1
1.56366e+06,0,1
1.5637e+06,0,1
1.56373e+06,0,1
1.56377e+06,0,1
1.5638e+06,0,1
1.56384e+06,0,1
1.56388e+06,0,1
1.56391e+06,0,1
1.56395e+06,0,1
1.56398e+06,0,1
1.56402e+06,0,1
1.56406e+06,0,1
1.56409e+06,0,1
1.56413e+06,0,1
1.56416e+06,0,1
1.5642e+06,0,1
1.56424e+06,0,1
1.56427e+06,0,1
1.56431e+06,0,1
1.56434e+06,0,1
1.56438e+06,0,1
1.56442e+06,0,1
1.56445e+06,0,1
1.56449e+06,0,1
1.56452e+06,0,1
1.56456e+06,0,1
1.5646e+06,0,1
1.56463e+06,0,1
1.56467e+06,0,1
1.5647e+06,0,1
1.56474e+06,0,1
1.56478e+06,0,1
1.56481e+06,0,1
1.56485e+06,0,1
1.56488e+06,0,1
1.56492e+06,0,1
1.56496e+06,0,1
1.56499e+06,0,1
1.56503e+06,0,1
1.56506e+06,0,1
1.5651e+06,0,1
1.56514e+06,0,1
1.56517e+06,0,1
1.56521e+06,0,1
1.56524e+06,0,1
1.56528e+06,0,1
1.56532e+06,0,1
1.56535e+06,0,1
1.56539e+06,0,1
1.56542e+06,0,1
1.56546e+06,0,1
1.5655e+06,0,1
1.56553e+06,0,1
1.56557e+06,0,1
1.5656e+06,0,1
1.56564e+06,0,1
1.56568e+06,0,1
1.56571e+06,0,1
1.56575e+06,0,1
1.56578e+06,0,1
1.56582e+06,0,1
1.56586e+06,0,1
1.56589e+06,0,1
1.56593e+06,0,1
1.56596e+06,0,1
1.566e+06,0,1
1.56604e+06,0,1
1.56607e+06,0,1
1.56611e+06,0,1
1.56614e+06,0,1
1.56618e+06,0,1
1.56622e+06,0,1
1.56625e+06,0,1
1.56629e+06,0,1
1.56632e+06,0,1
1.56636e+06,0,1
1.5664e+06,0,1
1.56643e+06,0,1
1.56647e+06,0,1
1.5665e+06,0,1
1.56654e+06,0,1
1.56658e+06,0,1
1.56661e+06,0,1
1.56665e+06,0,1
1.56668e+06,0,1
1.56672e+06,0,1
1.56676e+06,0,1
1.56679e+06,0,1
1.56683e+06,0,1
1.56686e+06,0,1
1.5669e+06,0,1
1.56694e+06,0,1
1.56697e+06,0,1
1.56701e+06,0,1
1.56704e+06,0,1
1.56708e+06,0,1
1.56712e+06,0,1
1.56715e+06,0,1
1.56719e+06,0,1
1.56722e+06,0,1
1.56726e+06,0,1
1.5673e+06,0,1
1.56733e+06,0,1
1.56737e+06,0,1
1.5674e+06,0,1
1.56744e+06,0,1
1.56748e+06,0,1
1.56751e+06,0,1
1.56755e+06,0,1
1.56758e+06,0,1
1.56762e+06,0,1
1.56766e+06,0,1
1.56769e+06,0,1
1.56773e+06,0,1
1.56776e+06,0,1
1.5678e+06,0,1
1.56784e+06,0,1
1.56787e+06,0,1
1.56791e+06,0,1
1.56794e+06,0,1
1.56798e+06,0,1
1.56802e+06,0,1
1.56805e+06,0,1
1.56809e+06,0,1
1.56812e+06,0,1
1.56816e+06,0,1
1.5682e+06,0,1
1.56823e+06,0,1
1.56827e+06,0,1
1.5683e+06,0,1
1.56834e+06,0,1
1.56838e+06,0,1
1.56841e+06,0,1
1.56845e+06,0,1
1.56848e+06,0,1
1.56852e+06,0,1
1.56856e+06,0,1
1.56859e+06,0,1
1.56863e+06,0,1
1.56866e+06,0,1
1.5687e+06,0,1
1.56874e+06,0,1
1.56877e+06,0,1
1.56881e+06,0,1
1.56884e+06,0,1
1.56888e+06,0,1
1.56892e+06,0,1
1.56895e+06,0,1
1.56899e+06,0,1
1.56902e+06,0,1
1.56906e+06,0,1
1.5691e+06,0,1
1.56913e+06,0,1
1.56917e+06,0,1
1.5692e+06,0,1
1.56924e+06,0,1
1.56928e+06,0,1
1.56931e+06,0,1
1.56935e+06,0,1
1.56938e+06,0,1
1.56942e+06,0,1
1.56946e+06,0,1
1.56949e+06,0,1
1.56953e+06,0,1
1.56956e+06,0,1
1.5696e+06,0,1
1.56964e+06,0,1
1.56967e+06,0,1
1.56971e+06,0,1
1.56974e+06,0,1
1.56978e+06,0,1
1.56982e+06,0,1
1.56985e+06,0,1
1.56989e+06,0,1
1.56992e+06,0,1
1.56996e+06,0,1
1.57e+06,0,1
1.57003e+06,0,1
1.57007e+06,0,1
1.5701e+06,0,1
1.57014e+06,0,1
1.57018e+06,0,1
1.57021e+06,0,1
1.57025e+06,0,1
1.57028e+06,0,1
1.57032e+06,0,1
1.57036e+06,0,1
1.57039e+06,0,1
1.57043e+06,0,1
1.57046e+06,0,1
1.5705e+06,0,1
1.57054e+06,0,1
1.57057e+06,0,1
1.57061e+06,0,1
1.57064e+06,0,1
1.57068e+06,0,1
1.57072e+06,0,1
1.57075e+06,0,1
1.57079e+06,0,1
1.57082e+06,0,1
1.57086e+06,0,1
1.5709e+06,0,1
1.57093e+06,0,1
1.57097e+06,0,1
1.571e+06,0,1
1.57104e+06,0,1
1.57108e+06,0,1
1.57111e+06,0,1
1.57115e+06,0,1
1.57118e+06,0,1
1.57122e+06,0,1
1.57126e+06,0,1
1.57129e+06,0,1
1.57133e+06,0,1
1.57136e+06,0,1
1.5714e+06,0,1
1.57144e+06,0,1
1.57147e+06,0,1
1.57151e+06,0,1
1.57154e+06,0,1
1.57158e+06,0,1
1.57162e+06,0,1
1.57165e+06,0,1
1.57169e+06,0,1
1.57172e+06,0,1
1.57176e+06,0,1
1.5718e+06,0,1
1.57183e+06,0,1
1.57187e+06,0,1
1.5719e+06,0,1
1.57194e+06,0,1
1.57198e+06,0,1
1.57201e+06,0,1
1.57205e+06,0,1
1.57208e+06,0,1
1.57212e+06,0,1
1.57216e+06,0,1
1.57219e+06,0,1
1.57223e+06,0,1
1.57226e+06,0,1
1.5723e+06,0,1
1.57234e+06,0,1
1.57237e+06,0,1
1.57241e+06,0,1
1.57244e+06,0,1
1.57248e+06,0,1
1.57252e+06,0,1
1.57255e+06,0,1
1.57259e+06,0,1
1.57262e+06,0,1
1.57266e+06,0,1
1.5727e+06,0,1
1.57273e+06,0,1
1.57277e+06,0,1
1.5728e+06,0,1
1.57284e+06,0,1
1.57288e+06,0,1
1.57291e+06,0,1
1.57295e+06,0,1
1.57298e+06,0,1
1.57302e+06,0,1
1.57306e+06,0,1
1.57309e+06,0,1
1.57313e+06,0,1
1.57316e+06,0,1
1.5732e+06,0,1
1.57324e+06,0,1
1.57327e+06,0,1
1.57331e+06,0,1
1.57334e+06,0,1
1.57338e+06,0,1
1.57342e+06,0,1
1.57345e+06,0,1
1.57349e+06,0,1
1.57352e+06,0,1
1.57356e+06,0,1
1.5736e+06,0,1
1.57363e+06,0,1
1.57367e+06,0,1
1.5737e+06,0,1
1.57374e+06,0,1
1.57378e+06,0,1
1.57381e+06,0,1
1.57385e+06,0,1
1.57388e+06,0,1
1.57392e+06,0,1
1.57396e+06,0,1
1.57399e+06,0,1
1.57403e+06,0,1
1.57406e+06,0,1
1.5741e+06,0,1
1.57414e+06,0,1
1.57417e+06,0,1
1.57421e+06,0,1
1.57424e+06,0,1
1.57428e+06,0,1
1.57432e+06,0,1
1.57435e+06,0,1
1.57439e+06,0,1
1.57442e+06,0,1
1.57446e+06,0,1
1.5745e+06,0,1
1.57453e+06,0,1
1.57457e+06,0,1
1.5746e+06,0,1
1.57464e+06,0,1
1.57468e+06,0,1
1.57471e+06,0,1
1.57475e+06,0,1
1.57478e+06,0,1
1.57482e+06,0,1
1.57486e+06,0,1
1.57489e+06,0,1
1.57493e+06,0,1
1.57496e+06,0,1
1.575e+06,0,1
1.57504e+06,0,1
1.57507e+06,0,1
1.57511e+06,0,1
1.57514e+06,0,1
1.57518e+06,0,1
1.57522e+06,0,1
1.57525e+06,0,1
1.57529e+06,0,1
1.57532e+06,0,1
1.57536e+06,0,1
1.5754e+06,0,1
1.57543e+06,0,1
1.57547e+06,0,1
1.5755e+06,0,1
1.57554e+06,0,1
1.57558e+06,0,1
1.57561e+06,0,1
1.57565e+06,0,1
1.57568e+06,0,1
1.57572e+06,0,1
1.57576e+06,0,1
1.57579e+06,0,1
1.57583e+06,0,1
1.57586e+06,0,1
1.5759e+06,0,1
1.57594e+06,0,1
1.57597e+06,0,1
1.57601e+06,0,1
1.57604e+06,0,1
1.57608e+06,0,1
1.57612e+06,0,1
1.57615e+06,0,1
1.57619e+06,0,1
1.57622e+06,0,1
1.57626e+06,0,1
1.5763e+06,0,1
1.57633e+06,0,1
1.57637e+06,0,1
1.5764e+06,0,1
1.57644e+06,0,1
1.57648e+06,0,1
1.57651e+06,0,1
1.57655e+06,0,1
1.57658e+06,0,1
1.57662e+06,0,1
1.57666e+06,0,1
1.57669e+06,0,1
1.57673e+06,0,1
1.57676e+06,0,1
1.5768e+06,0,1
1.57684e+06,0,1
1.57687e+06,0,1
1.57691e+06,0,1
1.57694e+06,0,1
1.57698e+06,0,1
1.57702e+06,0,1
1.57705e+06,0,1
1.57709e+06,0,1
1.57712e+06,0,1
1.57716e+06,0,1
1.5772e+06,0,1
1.57723e+06,0,1
1.57727e+06,0,1
1.5773e+06,0,1
1.57734e+06,0,1
1.57738e+06,0,1
1.57741e+06,0,1
1.57745e+06,0,1
1.57748e+06,0,1
1.57752e+06,0,1
1.57756e+06,0,1
1.57759e+06,0,1
1.57763e+06,0,1
1.57766e+06,0,1
1.5777e+06,0,1
1.57774e+06,0,1
1.57777e+06,0,1
1.57781e+06,0,1
1.57784e+06,0,1
1.57788e+06,0,1
1.57792e+06,0,1
1.57795e+06,0,1
1.57799e+06,0,1
1.57802e+06,0,1
1.57806e+06,0,1
1.5781e+06,0,1
1.57813e+06,0,1
1.57817e+06,0,1
1.5782e+06,0,1
1.57824e+06,0,1
1.57828e+06,0,1
1.57831e+06,0,1
1.57835e+06,0,1
1.57838e+06,0,1
1.57842e+06,0,1
1.57846e+06,0,1
1.57849e+06,0,1
1.57853e+06,0,1
1.57856e+06,0,1
1.5786e+06,0,1
1.57864e+06,0,1
1.57867e+06,0,1
1.57871e+06,0,1
1.57874e+06,0,1
1.57878e+06,0,1
1.57882e+06,0,1
1.57885e+06,0,1
1.57889e+06,0,1
1.57892e+06,0,1
1.57896e+06,0,1
1.579e+06,0,1
1.57903e+06,0,1
1.57907e+06,0,1
1.5791e+06,0,1
1.57914e+06,0,1
1.57918e+06,0,1
1.57921e+06,0,1
1.57925e+06,0,1
1.57928e+06,0,1
1.57932e+06,0,1
1.57936e+06,0,1
1.57939e+06,0,1
1.57943e+06,0,1
1.57946e+06,0,1
1.5795e+06,0,1
1.57954e+06,0,1
1.57957e+06,0,1
1.57961e+06,0,1
1.57964e+06,0,1
1.57968e+06,0,1
1.57972e+06,0,1
1.57975e+06,0,1
1.57979e+06,0,1
1.57982e+06,0,1
1.57986e+06,0,1
1.5799e+06,0,1
1.57993e+06,0,1
1.57997e+06,0,1
1.58e+06,0,1
1.58004e+06,0,1
1.58008e+06,0,1
1.58011e+06,0,1
1.58015e+06,0,1
1.58018e+06,0,1
1.58022e+06,0,1
1.58026e+06,0,1
1.58029e+06,0,1
1.58033e+06,0,1
1.58036e+06,0,1
1.5804e+06,0,1
1.58044e+06,0,1
1.58047e+06,0,1
1.58051e+06,0,1
1.58054e+06,0,1
1.58058e+06,0,1
1.58062e+06,0,1
1.58065e+06,0,1
1.58069e+06,0,1
1.58072e+06,0,1
1.58076e+06,0,1
1.5808e+06,0,1
1.58083e+06,0,1
1.58087e+06,0,1
1.5809e+06,0,1
1.58094e+06,0,1
1.58098e+06,0,1
1.58101e+06,0,1
1.58105e+06,0,1
1.58108e+06,0,1
1.58112e+06,0,1
1.58116e+06,0,1
1.58119e+06,0,1
1.58123e+06,0,1
1.58126e+06,0,1
1.5813e+06,0,1
1.58134e+06,0,1
1.58137e+06,0,1
1.58141e+06,0,1
1.58144e+06,0,1
1.58148e+06,0,1
1.58152e+06,0,1
1.58155e+06,0,1
1.58159e+06,0,1
1.58162e+06,0,1
1.58166e+06,0,1
1.5817e+06,0,1
1.58173e+06,0,1
1.58177e+06,0,1
1.5818e+06,0,1
1.58184e+06,0,1
1.58188e+06,0,1
1.58191e+06,0,1
1.58195e+06,0,1
1.58198e+06,0,1
1.58202e+06,0,1
1.58206e+06,0,1
1.58209e+06,0,1
1.58213e+06,0,1
1.58216e+06,0,1
1.5822e+06,0,1
1.58224e+06,0,1
1.58227e+06,0,1
1.58231e+06,0,1
1.58234e+06,0,1
1.58238e+06,0,1
1.58242e+06,0,1
1.58245e+06,0,1
1.58249e+06,0,1
1.58252e+06,0,1
1.58256e+06,0,1
1.5826e+06,0,1
1.58263e+06,0,1
1.58267e+06,0,1
1.5827e+06,0,1
1.58274e+06,0,1
1.58278e+06,0,1
1.58281e+06,0,1
1.58285e+06,0,1
1.58288e+06,0,1
1.58292e+06,0,1
1.58296e+06,0,1
1.58299e+06,0,1
1.58303e+06,0,1
1.58306e+06,0,1
1.5831e+06,0,1
1.58314e+06,0,1
1.58317e+06,0,1
1.58321e+06,0,1
1.58324e+06,0,1
1.58328e+06,0,1
1.58332e+06,0,1
1.58335e+06,0,1
1.58339e+06,0,1
1.58342e+06,0,1
1.58346e+06,0,1
1.5835e+06,0,1
1.58353e+06,0,1
1.58357e+06,0,1
1.5836e+06,0,1
1.58364e+06,0,1
1.58368e+06,0,1
1.58371e+06,0,1
1.58375e+06,0,1
1.58378e+06,0,1
1.58382e+06,0,1
1.58386e+06,0,1
1.58389e+06,0,1
1.58393e+06,0,1
1.58396e+06,0,1
1.584e+06,0,1
1.58404e+06,0,1
1.58407e+06,0,1
1.58411e+06,0,1
1.58414e+06,0,1
1.58418e+06,0,1
1.58422e+06,0,1
1.58425e+06,0,1
